username;Nickname;Likes;Followers;Bio;view_count;like_count;comment_count;save_count;engagement_rate_influencer
desyortega_;Desy Ortega;1837.0;356.0;𝐃𝐄𝐒𝐈 𝐎𝐑𝐓𝐄𝐆𝐀  📍Cádiz 🇲🇦 🇫🇷 🇮🇹 🇵🇹 🇩🇴 🇧🇪 🇳🇱 🇲🇽;3096.0;161.0;0.0;6.0;12.817120622568094
spicyycam_;Spice King;655800000.0;21000000.0;LIVE Challenges Weekly  spicyycam@gmail.com;100852500.0;12907567.0;42891.0;415075.0;7191.5295035461
xxlechuga;Daniel Lechuga;406300000.0;9500000.0;danlechuga@ignition.agency;1217000.0;218900.0;1344.0;12946.0;22.27139210526316
raonyp;Rao;3500000.0;350300.0;aquele artista que faz girls in the house e dagny 👇🏽😗;3542656.0;7677.0;118.0;297.0;35.43390203703704
cooperkupp;Cooper Kupp;4300000.0;616700.0;husband, father, wr.  just here to enjoy 1 Corinthians 9:24-25;16633700.0;1488113.0;9160.0;21430.0;45.882145
botakteras;Mike;244200000.0;6000000.0;NYOBAIN MAKAN PARE MENTAH ⬇️⬇️;1381100.0;94100.0;604.0;2579.0;14.2421415
kristy.sarah;Kristy Sarah;821300000.0;13600000.0;curated chaos i put things to the test thescotts@a3artistsagency.com;249569700.0;34730800.0;137784.0;2345615.0;10958834.391304348
calleypoche;Calle y Poché;117000000.0;6000000.0;🏳️‍🌈;713000.0;144000.0;1175.0;4614.0;37.7635752020202
ahmed_hosni1;ahmed Hosni ♥️🕊️;59200000.0;5000000.0;اللهم علق قلبي بك فأنت الدائم الإنستقرام بتاعي 🥺🫶🏻 ⬇️;1193200.0;148300.0;2008.0;26630.0;62.04078275949367
vlad_shevchenko;Влад Шевченко;62500000.0;1200000.0;No bio yet.;655800.0;67800.0;307.0;3014.0;30.367165603448274
albert_cancook;albert_cancook;340600000.0;13600000.0;📍LA, 🇺🇸  BUSINESS iamalbertcancook@gmail.com;3507300.0;413600.0;971.0;32055.0;11.522403333333331
imprestonbradley;King Of Cream;168000000.0;3600000.0;👑 King of Cream 🥛 📬 Kingofcreampromo@gmail.com 📫  🌴LA🌴;125725300.0;14001908.0;199819.0;578157.0;29.50367420689655
ireniusx;ireniusx;244900000.0;7300000.0;Un poco aleatoria pero con Arte  📍 Galicia 📩 ireniusx@tkers.es;102639600.0;16205931.0;43447.0;978406.0;22.89847975409836
artbydemarcusshawn;DemarcusShawn;432100000.0;6400000.0;Subscribe to my YouTube 👇 All of you are beautiful  artbydemarcushawn@gmail.com;1388800.0;231382.0;2342.0;10676.0;30.956149705882357
itspoli_;paula🌸;62200000.0;2200000.0;✨Mucho dibujo, mucho Pokémon✨ itspoliart@gmail.com📩 🛍️COMPRA MIS DISEÑOS🎨⬇️;38497300.0;4917100.0;17342.0;223085.0;45.287003802816905
mirandaalol;miranda rae;248200000.0;7700000.0;yes I change my hair color a lot, I have issues 🤘🏽 biz : miranda@project15.co;163370800.0;19445500.0;109426.0;932800.0;41.108693571428574
sbcoko;“COKO”;1100000.0;100600.0;Fighter pilot✈️ “COKO”  Husband to @tawnyrene Dog Dad Stay Disciplined;3626683.0;246673.0;2571.0;5152.0;12.865908869790822
lisa_luchetta;Lisa Luchetta;88100000.0;2400000.0;Milano 🧃 però sa come porsi lisa.luchetta@stardustrecords.it;800000.0;150100.0;735.0;6994.0;18.74333950495049
i_am_doshik1;i_am_doshik;1400000000.0;22700000.0;advertising Integrations: pr.doshik@gmail.com  👑Королева Кринжа👑;245300000.0;16996500.0;159816.0;418888.0;165.2516104347826
tyshonlawrence;tyshon;996200000.0;19000000.0;I be making YouTube videos to………..like ⬇️;1799300.0;334500.0;13246.0;31808.0;14.264887692307692
kaykai_ntch;Kaykai;132000000.0;10200000.0;Line🆔 : kaykaisalaider.work 🦄;3422400.0;501100.0;1684.0;11463.0;14.49647487804878
gimmeuraddy;Septianarii;26800000.0;1100000.0;owner : @arcaofficialbrand campaign, kerja sama, ig @septianarii;72773800.0;4905843.0;17704.0;281275.0;42.951068846153845
paupelaez_;ʜᴀɴᴇᴍɪʏᴀ;198700000.0;7700000.0;🧿 Ig: @paupelaez_ 💌 paulapelaez173@gmail.com;54660600.0;7141220.0;57233.0;205283.0;35.22624894117647
meawabel;meawme-;50900000.0;1300000.0;senang mengenal kalian! 🇮🇩 Job inquiries (+62)8192440707 don't spam like!🖤🦇;41214400.0;6702231.0;30783.0;217225.0;47.44929945945946
realjayllnn;JAYLLNN;143300000.0;6300000.0;𝙉𝘼𝙄𝙇 𝙆𝙄𝙉𝙂  💰• Jayllnn@studio71creator.com Daily Live Battles;15500000.0;1315000.0;8024.0;105300.0;25.342216
iggydzu;IGGY DZU;123800000.0;2100000.0;orang sunda emang seneng bercanda. #WHJ - Coming Soon!;36922900.0;2294392.0;25246.0;149791.0;67.7689953755382
snoopdogg;Snoop Dogg;155400000.0;26800000.0;Bacc on Death Row;2027900.0;177900.0;3493.0;6819.0;14.252317894736844
gordeewa__13;gordeewa__13 :>;468500000.0;16600000.000000002;🤪kachestvennaya mimika🤪 collaboration ads@digitalchurch.ru;3713900.0;272200.0;2166.0;15375.0;33.4577147
michou_yt;Michou;201400000.0;8199999.999999999;Des fois j’ai des bonnes idées 🤧  🔥👇 Ma Chaîne YouTube 👇🔥;7040900.0;907100.0;6157.0;30268.0;9.906665178571428
bradley.thor;Thoren Bradley;165400000.0;9500000.0;My Fitness App! 👇🏼👇🏼;10648500.0;172191.0;4244.0;4702.0;7.23487748308525
yass_ootd;YASS_OOTD;147100000.0;3600000.0;My room🌸 FOUNDER @princessroom_ @Yassandmya 📩:yassootd@promoinflu.fr Shop👇🏼;300000000.0;37471800.0;122220.0;2814600.0;90.66751707317071
zharif.dk;IamZharif;78400000.0;2000000.0;@lockerwear.sports @evolene_official Team Disc 5%Evolene di Shopee : EVOLZHARF;27000000.0;2451500.0;14400.0;376638.0;29.784799795918367
_taylorfrankiepaul;Taylor Paul;105600.0;6152.0;From @taylorfrankiepaul New Account. Mom to my two babies and Morty Follow me!!;61028.0;546.0;8.0;17.0;4.329272640449438
infamous_wu13;Thomas wu;243300000.0;6300000.0;Thomas@theviralistgroup.com 👻 Twuuski YOUTUBE gang 👇;42394700.0;2557000.0;16050.0;217768.0;87.89284972222222
virginiafonseca;Virginia;993500000.0;37500000.0;AGORA SOU TIKTOKER!! PROMO DO MOMENTO ⬇️ CLICA AQUI👇🏻;3203600.0;383500.0;0.0;6971.0;18.48728096774193
katclark;Kat Clark;330700000.0;5100000.0;Mum life but with 2 older kids. First breakup’s, moving out of home & much more;4590900.0;814000.0;2889.0;24278.0;45.573791875
brycehall;Bryce Hall;1900000000.0;24000000.0;this kid can’t be stopped email: bryce@panthertalent.com tickets for the fight;2263400.0;291200.0;811.0;6758.0;38.9883876
vinhlion77777;💎Vinh Lion;79200000.0;5700000.0;Nick Phụ Shop Vinh Lion💎 -Chuyên áo Da Nam,Thời Trang Nam -FMG;41614700.0;2506753.0;5795.0;10335.0;19197.75564776395
mumeixxx;mumei✖;123900000.0;3900000.0;むめい  ファンマ✖ 毎週水曜夜LIVE配信予定。 YouTubeもやってます。 ご用件はInstagramのDMへ🙇;95800000.0;5709200.0;41912.0;359753.0;69.61402623762376
jacob_oliver;Jacob;1800000.0;10100.0;Can we pretend that ✈️ in the 🌃 are like 🌠 ..I could really use a wish rn 🫶🏻;5404736.0;786757.0;15122.0;21092.0;38.90297953216374
riumbau;Hector Riumbau;85500000.0;3300000.0;B€ ¥ØUƦ$£Ł₣ B€ λ $λVλG£® ☝🏽  hector@lookafteryou.es  IG: riumbauhector;8948500.0;839157.0;3762.0;63406.0;101.7491110342442
edithxbella;Edith;194000000.0;7300000.0;a glimpse of my life + food💘 💌edith@whalartalent.com  ↓LINKS↓;4190300.0;216600.0;549.0;17554.0;8.56381296875
marcelldegen;Marcelldegen🦦;117700000.0;4800000.0;🥇OTTER PERTAMA YANG MAIN TIKTOK🏆 Endorse: DM ke Instagram📩 Indonesia 🇮🇩;42900000.0;2428700.0;10559.0;73002.0;26.43038223880597
decorsnippets;Rue;10500000.0;1000000.0;📧decorsnippets@gmail.com  IG - @decor.snippets ⬇️ Product Links ⬇️;15839400.0;1277200.0;6288.0;90248.0;7.157168941176471
meninaquepinta;Lethicia Videira;90100.0;14100.0;CONTA SECUNDÁRIA 🫶🏻;14931.0;1111.0;18.0;58.0;41.446879375
taylorswift;Taylor Swift;196400000.0;22200000.0;This is pretty much just a cat account;89500000.0;14700000.0;233500.0;755900.0;67.19293333333333
iitsace;Peter Ace;127300000.0;3000000.0;SEGUIMI SE VUOI UNA 🍕 YouTube: Peter Ace 💌: partner@peteracemedia.com;1893700.0;128000.0;773.0;5144.0;23.9721928510274
thecordlefamily;Hunter & Devin;268100000.00000003;4700000.0;HEY Y’ALL 👋🏼  Jesus loves you thecordlefamily@currentsmgmt.com;71035000.0;6996600.0;39069.0;294235.0;54.35061058823529
campuzanoabelardo;Abelardo Campuzano;231600000.0;5200000.0;abelardo@compastudios.com  ⚪️⬇️YOUTUBE⬇️🔴;1114200.0;115763.0;1053.0;8756.0;57.35908149425288
sherifkhalid;sherif khalid;343700000.0;11000000.0;من تواضع لله رافعه ❤️🥰 🙏ال عايز يتكلم يخش علي الانيستا;2112000.0;259800.0;976.0;10088.0;13.14932
raulbazanm;RAUL🦅;103400000.0;7200000.0;Hablemos por  INSTA: @raulbazanm🤏🏻💫  BATALLA OFICIAL 30NOV 8PM ROSSANA🦅;6119300.0;604700.0;2507.0;24602.0;11.909111303418804
hadeel.alali;ام سيف om sayf;54800000.0;5200000.0;🌸 YouTuber 11 million 🌸 صانعة محتوى 📸 رابط موقعي 👇;68400000.0;4019300.0;36627.0;109942.0;270.3606265845708
kikakiim;Kika Kim;986300000.0;35600000.0;Inst: kikakim🤍 💌: kikakim@xoagency.co;6229600.0;530200.0;2017.0;46057.0;16.806865952380953
soimah_pancawati;Soimah Pancawati;42700000.0;4100000.0;PeSinden Republik Indonesia;42400000.0;3037200.0;51775.0;132716.0;42.68833102564103
1spdr;دارك;44300000.0;2400000.0;لا اله الا الله 🇮🇶🇦🇪 ↓  للاعلان  ↓;10143000.0;320500.0;6429.0;21414.0;10.394714301075268
jamescharles;James Charles;1200000000.0;38400000.0;Blend but don’t blend in 💞 ✉️ business@spinandco.com 🎨 CEO of Painted;28000000.0;2686300.0;8824.0;101469.0;14.272899
thatgoldendog;Candice & Bear;8300000.000000001;205300.0;A dog photographer and her Golden 📷  ✉️info@thatgoldendog.com Photo Waitlist 👇;19208931.0;3601237.0;11940.0;146870.0;47.36965972972973
anaalvarez;Ana Alvarez;7400000.0;333300.0;5’3” Everyday style inspo + tips 🫶🏽 contact@tablerock.com Shop my outfits ↓;6907416.0;499406.0;1884.0;126431.0;17.28394707920792
homm9k;HOMA;1200000000.0;51800000.0;💌For business and collabs: homa@jks.kz 💌;249805200.0;23134119.0;155419.0;558202.0;79.87662076923077
eunicetjoaa;eunicetjoaa;221300000.0;10300000.0;kalo mau endorse : +62 877-1566-9323;78664600.0;4717800.0;42891.0;86869.0;20.71698260869565
stephano_kohel;⚡️STEPHANO⚡️;139200000.0;6700000.0;📍Perú🇵🇪  CONTENIDO: De todo un poco.😎 Te veo perdido sígueme en 👇🏻;36725200.0;2267229.0;4144.0;111693.0;51.62327634615384
zamirrvillamil;zamu;109200000.0;2700000.0;🇨🇴;2646200.0;400200.0;1173.0;30221.0;4.0649153012048185
renpc_;✨Ren PC✨;310300000.0;5800000.0;los amo mucho! Mas contenido en mi instagram ✨renpc_ ✨ 5.9M?👀💖;133529300.0;12607173.0;79350.0;636176.0;57.74863842105263
jolly_good_ginger;jolly_good_ginger;109200000.0;4900000.0;jollybizmail@gmail.com Link is back. Love you guys  👇🏻👇🏻;15488400.0;1292900.0;21428.0;43806.0;22.74641376884422
andreecuadros;Andrea Cuadros;871800000.0;18200000.0;📩 andreecuadros98@gmail.com IG: @andreecuadros;618200.0;106000.0;711.0;6507.0;22.544363529411765
haga_mars;Haga Mars;87600000.0;2700000.0;18 Mari menuju 3M 💕 Bussines inq (Dewi/Riyan);43200000.0;3706300.0;82300.0;246600.0;62.8044898989899
ddhivaaaa;Adhiva Amalia;55800000.0;3500000.0;Keluhan produk igoy: adhiva.care Endorse Vt : 0882-0100-88433;33935100.0;2251063.0;6789.0;131569.0;600.9089930555556
noeldeyzel_bodybuilder;Noel Deyzel🇿🇦;242200000.0;6800000.0;Daily Fitness tips🙌🏼 Heavyweight IFBB bodybuilder😈 NewGodzilla preworkout👇🏼;7236300.0;619600.0;4027.0;35850.0;27.33456844155844
claragnds;Maria Clara Garcia;625100000.0;21100000.0;dançarina  clara@changodigital.com.br;847500.0;160900.0;1908.0;6375.0;22.051927666666668
thekatehudson;Kate Hudson;10300000.0;1500000.0;born to tik, live to tok;14143200.0;1330300.0;10839.0;29717.0;18.525966153846152
_raichouuofficial;SHRX • Raichouu;41000000.0;2300000.0;DOUBLE DASH CHOU Youtube: Raichouu ML:444333432 mav.ventura05@gmail.com📥;43319200.0;4406839.0;28991.0;230429.0;11.49896213592233
amizahnadin;nadin⋆.ೃ࿔*:･;12100000.0;715500.0;bukan ibu peri, nadin aja;3374700.0;536700.0;3335.0;24548.0;43.91980229927008
nadina_ioana;Nadina Ioana;316400000.0;14900000.0;Inquiries: contact@nadinaioana.com 💌;4814800.0;404000.0;1424.0;24915.0;16.221082413793102
...anddy_;ANDDY 🐺🌙;135000000.0;2600000.0;2.7M? Ig: anddysitoo Contacto: anddysito08@gmail.com 📩;51123200.0;6303912.0;44324.0;722172.0;10.493096108597284
fabstarden;Fabrício Tarden;9500000.0;292500.0;Brazilian artist 🇧🇷❤️;4583300.0;739618.0;19239.0;94121.0;11.145526829268292
ogabrielfalcone;NIKITA;155900000.0;3700000.0;Humor | RJ Meta 530K no insta  gabrielfalcone@ageenciar.com.br PERFIL OFICIAL;22212200.0;3550571.0;21714.0;135397.0;11.438291976744186
_catben_;Catherine Benson;275600000.0;12700000.0;Cleaning•Organization•Lifestyle Cam@undercurrent.net ↓Amazon Store +↓;5067400.0;494500.0;2649.0;23682.0;24.40044726384365
camilacabello;Camila Cabello;192500000.0;17300000.0;No bio yet.;12458500.0;1229600.0;9930.0;49265.0;61.4188414556962
wisdm8;Wisdom Kaye;312600000.0;9200000.0;"IMG Models 🌏 IG@WISDM ""Best dressed guy on TikTok"" - VOGUE Forbes 30 under 30";17959900.0;3037305.0;32342.0;243108.0;29.274169642857142
eyeout4selen3r;Shawn Mac;42900000.0;1200000.0;👁 👄➖ Business: shawnxtiktok@gmail.com;5789700.0;1127500.0;16697.0;48512.0;58.63766964788732
choukripirate;CHOUKRI PIRATE 🏴‍☠️;30900000.0;2300000.0;"""اعوذ بكلمات الله التامة من كل عين لامة و من كل شيطان وهامة"" 20:00 😎لايف يوميا";13493600.0;977400.0;8599.0;61483.0;28.85905339449541
jaiiibruh;jai;123200000.0;1400000.0;No bio yet.;2596400.0;303400.0;1052.0;6748.0;38.69517894736842
delaneysayshello;Delaney Rowe;153700000.0;2300000.0;Because I’m not thriving on Instagram LA Delaneyroweteam@unitedtalent.com;13200000.0;1916800.0;11060.0;62338.0;107916.0650406504
anxietycouple;Anxietycouple;667800000.0;13600000.0;Love you all💚 📧anxietycouple1@gmail.com Sonic Superstars👇🏻👇🏻;5218800.0;477500.0;3359.0;54776.0;35.139269241982504
avani;avani;3000000000.0;43000000.0;if you don’t love me i love you 🫧🪐🧸  20 ⬇️halloween MERCH⬇️;733900.0;127555.0;520.0;5101.0;27.50824897959184
ugolord;⚖️ The TikTok Attorney ⚖️;262600000.00000003;6700000.0;Hi! I’m Ugo Lord! Biz Lawyer, Biz Coach, & Public Spkr Mgmt: Ugo@ZodiacEnt.com;243287400.0;14109689.0;322761.0;380937.0;1159.0384702017832
thedarcymichael;Darcy & Jer;144200000.0;3600000.0;Hi we’re Darcy & Jer  SEE US ON TOUR ⤵️;41360300.0;6209246.0;30304.0;179453.0;45.398515970149255
msquynhthie;Quỳnh Thi;35400000.0;2100000.0;Instagram : @quynhthie  Youtube : Quỳnh Thi   BTS My Million Views Video ⤵️;133923400.0;15573700.0;50901.0;800337.0;515.2256847545219
armando_netto;Armando Netto;140600000.0;5700000.0;lst@: armando_netto_🤪 E-mail: armandonettoassessoria@gmail.com📩;2149400.0;222211.0;1486.0;10079.0;36.913050763358775
juliapuzzuoli;Julia Puzzuoli Souza;298700000.0;13900000.0;OIEE SEJA BEM VINDO 🇧🇷❤️  juliapuzzuoli@brasileradigital.com.br;61563500.0;7046714.0;57838.0;146409.0;58.902087882352944
zzri9a;ZZRi9A;9900000.0;1300000.0;جيش الأزرق 💙;3275200.0;188600.0;3067.0;9090.0;22.56692625806452
erabii;Mohanaderabi;53400000.0;2100000.0;19 Y/O  اعمل فولو علي الانستجرام عشان تشوف كل جديد⬇️❤️;39599100.0;2342600.0;16687.0;145073.0;22.521165789473685
rifirdus;RIFIRDUS;63700000.0;2900000.0;Endorsement/kerjasama Dm instagram👇;3763700.0;251800.0;3501.0;14827.0;44.21889407407407
mult..fand0m;Antonella;5200000.0;159000.0;06/03❤️;17469100.0;2396500.0;79938.0;180107.0;63.623222340425535
lilhuhofficial;Lil Huh;112600000.0;5600000.0;👇🏾Business Inquiries👇🏾  📧: Lilhuh@palettemgmt.com      On All Platforms  ⤵️;95091800.0;15158500.0;126602.0;778093.0;28.32769850993377
nancyajram;Nancy Ajram;13000000.0;3900000.0;#تيجي_ننبسط;6849400.0;383173.0;3188.0;29435.0;43.45583652777778
angelramirezv;AngelRamirez;10100000.0;559700.0;Subo blogs todos los días en YouTube🤠♥️;5935000.0;382000.0;4002.0;11873.0;58.450875
una_arana;Una Araña;3100000.0;138500.0;🕷️ Una arana porque no dejan usar ñ en los usuarios No spam de likes porfi;48101108.0;2933536.0;4531.0;162501.0;58.856254054054055
korean.comic;송은제 🇰🇷;45300000.0;2000000.0;Full Video and More Skits on YT 👇🏻;21531600.0;2342600.0;27142.0;454890.0;73.60523249872253
ladyyasmina1;Yasmine Sahid;199100000.0;2200000.0;“MAIN CHARACTER” video below ⬇️⬇️⬇️ teamyasmine@a3artistsagency.com;64893600.0;12515200.0;123272.0;693963.0;42.624207142857145
nicktrawick3;nicktrawick3;688500.0;12400.0;it's another account 😂 welcome to follow me 🥰👆;3797900.0;679943.0;6422.0;24194.0;18.09117361702128
ibnuwardani;Ibnu Wardani;695600000.0;25300000.0;NUTA FAMILY BELI SEMUA MENU MCDDD‼️👇;3067400.0;262200.0;2988.0;10330.0;52.99311357142857
oafonsopadilha;Afonso Padilha;52800000.0;3300000.0;Comediante, humorista, roteirista, escritor e toptoptop;35500000.0;4841000.0;30126.0;154178.0;24.7368608
maurobarrionuevo;Mauro Barrionuevo;28900000.0;2700000.0;💓2daCuenta: MAU.BARRIONUEVO  📍Tucumano en Bs As-🇦🇷 🏹IG:@mauu_barrionuevo;1207100.0;32159.0;144.0;14752.0;10.670158095238095
samsmith;Sam Smith;126200000.0;8800000.0;IN THE CITY  ⚓️;9206800.0;758732.0;6319.0;17299.0;60.01457311534968
mohamedmekawy;Mohamedmekawy;15200000.0;1500000.0;🇪🇬  Actor Entertainer📺Traveler/Explorer;13818000.0;519700.0;1470.0;7181.0;20.48981263888889
cirowhites1.0;CiroWhites;97600000.0;3500000.0;Síganme en mis redes alv!!! Twitch: cirowhites Instagram: cirowhites;2871400.0;500800.0;2675.0;43860.0;21.71546290322581
notbehzinga;Ethan Payne;11500000.0;2100000.0;the least consistent tiktok sensation;4021300.0;346977.0;1393.0;12448.0;49.55059779069767
sjbleau;SJ;687300000.0;14500000.0;22 Business inquiries: Sj@a3artistsagency.com;2021600.0;304000.0;947.0;14920.0;40.2187335
issa_vegas.fit;issavegas.official;592600.0;67000.0;🔞 Contenido exclusivo 🔞 Deposit BTC 12LX3rFFWizAuX28K3F5qxK8hcdfvziguo;255800.0;41661.0;211.0;3799.0;7.527504026845637
moontell.that;MOONTELLTHAT;393.0;651.0;This my backup account, add up;18166.0;253.0;4.0;19.0;30.950861891891893
joerauth_;Joe rauth;683100000.0;7800000.0;23 Youngla CODE: JOE C4 CODE: JOERAUTH BIZ: Sstewart@gersh.com;5081000.0;1077300.0;2746.0;65356.0;37.94196230769231
mrstiventc1977;MrStivenTc;71200000.0;7500000.0;Instagram: stiven.tc 🤠Mi canal de YouTube;9187500.0;112100.0;918.0;3414.0;38.80381677419355
ytietofficial;Ytiet Official;83300000.0;4300000.0;Contact: 📨 : sotiet1992@gmail.com;2399300.0;142143.0;2386.0;9247.0;136.9754657210402
deni.elenaa;Deni Elena;11400000.0;353300.0;No bio yet.;127401.0;19026.0;101.0;2367.0;51.50649326086957
mimiermakeup;Mirta Miler;1000000000.0;17900000.0;Hi bestie 💖 Business> mirtamiler@a3artistsagency.com;1711400.0;202800.0;664.0;8653.0;10.012186470588237
nicolassturniolo;Nicolas Sturniolo;171500000.0;6000000.0;YOUTUBERRRRR;4398500.0;907900.0;13763.0;68493.0;10.200315
julesleblanc;jules;245800000.0;19000000.0;julesleblancbusiness@gmail.com;6322000.0;1238100.0;5199.0;41290.0;76.57894996183207
baldybrobryzxz;celloszxz🧑🏻‍🦲;466600000.0;11500000.0;👑 🔽LIGA STRONGMAN STRONGEST DI BUMI🔽;48100000.0;2891000.0;13224.0;91986.0;46.9641042
artemmodelka;artemmodelka;35700000.0;1400000.0;ВЫ ЛУЧШИЕ❤️ Instagram☝️;10263600.0;397000.0;2678.0;15144.0;39.45563860527837
deiveleonardooficial;Deive Leonardo;52100000.0;7100000.0;No bio yet.;490800.0;81100.0;1598.0;4277.0;52.44916875
azelmusic;Azel;16700000.0;1300000.0;🇮🇹 23 🏆 Italian Beatbox Champion 🏅 Top 8 World-Level Beatboxer -;76300000.0;7986100.0;76985.0;875400.0;14.808206100628931
1h__aa;علي غانم 🦅;3000000.0;213100.0;👑 الضلع  حسين الوائلي🤍❤️🫡      ///////// اضافه ع لانستا ☑️👈🏻 1h__aa  السناب;2207481.0;81681.0;3374.0;5147.0;9.620206391752577
christian_shay;Christian Shay;61800000.0;3100000.0;Ajax, Wonka… who’s next? Australia 🇦🇺 itschristianshay@gmail.com;42119518.0;5803152.0;20561.0;283891.0;68.69955965322691
shaniamelia;Shani Amelia;169500000.0;3700000.0;Instagram : @shaniamelia Youtube : Shani Amelia More of my activity👇🏻;4075600.0;564900.0;5290.0;30595.0;51.804025844930415
krysandkareem;Krys & Kareem;235700000.0;7000000.0;Family | Lifestyle | Comedy We ❤️ You krysandkareem@dulcedo.com YT Vlog👇🏻;255069900.0;23042500.0;110966.0;724006.0;38.865853076923074
alejandrosago;Alejandro Sago;139400000.0;3900000.0;Me gusta hacer videos.      EPISODIOS COMPLETOS 👇🏻 Podcast: PIC POD en YouTube;25193200.0;2617900.0;4887.0;132740.0;76.07479093729373
creatingwonders;Jesse J. Pedigo;334600000.0;13500000.0;👇NEW SUNGLASSES👇 👇MERCH STORE OPEN!!!👇 👇Click Link!👇;1634800.0;196500.0;2548.0;26042.0;48.27811791044776
f0urbr0thers;F0urBr0thers;120700000.0;1800000.0;Brothers that make comedy sketches.  📧 patrick@moloneybrothers.com;1320200.0;88800.0;281.0;3433.0;17.329051818181817
eldavidgodoy;David Godoy;75400000.0;4200000.0;instagram: @eldavidgodoy;44172000.0;2730100.0;14841.0;183135.0;24.85527801242236
alfyfatmasaga;Alfy Saga;173200000.0;5500000.0;Business Cp: 081354841413 (Rina);97100000.0;6999500.0;73164.0;243790.0;21.36300331288344
nabela;nabela;400400000.0;7600000.0;• welcome to my virtual gratitude journal •  home of #pocketsofpeace;74779300.0;9844000.0;89445.0;336334.0;55.15309055882353
realaa9skillz;aa9skillz;39500000.0;802000.0;Stream twitch.tv/aa9skillz Reactions // Football Talk 👇🏼;1189400.0;191001.0;4310.0;13475.0;29.80357697368421
433;433;530100000.0;17800000.0;The Home of Football 🏠⚽️  Our app 👇;97951600.0;8236200.0;38283.0;672651.0;46.72643721311476
rowverytrinidad29;Rowvery Trinidad;89700000.0;3500000.0;777;42147700.0;4452365.0;16229.0;115642.0;31.87638788617886
frnzlynfby;Feby;154000000.0;4900000.0;🇵🇭  💌: ynquire.frnzlynfby@gmail.com;99487000.0;23109189.0;102926.0;1880742.0;34.88666682926829
lexihensler;Lexi Hensler;177400000.0;10000000.0;I LIVED with wolves ↓;52483100.0;7916200.0;17467.0;470733.0;39.84495744680851
colinjay_;Colin Eckardt;57400000.0;1500000.0;i love doo-wop. new york city;186000.0;21260.0;114.0;769.0;38.75472858974359
gucci_pineapple;gucci_pineapple;41000000.0;700300.0;👨🏻‍🌾 🥁I love baths Eugene/NYC Listen 2 our debut album!!👇;546500.0;97114.0;595.0;3164.0;16.977650597014925
jailyneojjeda;jailyneojeda;9102.0;2169.0;New Account  Hi 👋 I’m JailyneoOjeda  Love Follower 🫶🏻💕;30933.0;376.0;11.0;21.0;19.596235416666666
ashraf_alalmei;"🇪🇬⚡""ALALMEI""⚡🇵🇸";77000000.0;5100000.0;🤍آلُحمدِللہ ۆآلشُگر للہ🤍 ✨اَلكَــارِزمــا فِــيــا شِــيئ اِلَــهِـي✨ Insta ⬇️;45093500.0;1410900.0;6416.0;78483.0;27.44459975
youngji_02;이영지;54100000.0;3100000.0;안녕;13195700.0;1935300.0;10081.0;68756.0;78.859085625
joelbergs;JoelBergs;351600000.0;11600000.0;🇦🇺 Melbourne / Australia;139900000.0;20674600.0;113886.0;746900.0;882.4714993954051
axxdermusic;Axder🩹;50400000.0;6300000.0;Contacto: axdergo@gmail.com📩 Mi Instagram❤️;102460.0;10310.0;366.0;690.0;31.28822571428572
chevdamann;Chev🧑🏿‍🎤;15600000.0;388600.0;Business inquiries email (chevy@devvmedia.com);64100.0;10006.0;45.0;342.0;44.671248088235295
samii.rosee;sami rose;186700000.0;4900000.0;business 💌: samirosebusiness@gmail.com MERCH OUT NOW ⬇️⬇️⬇️;90103806.0;12800597.0;44281.0;1483117.0;84.62844666666666
farrukoofficialpr;FARRU;8000000.0;4000000.0;No bio yet.;30539800.0;2855094.0;30394.0;150248.0;13.598284385964911
keirariff;Keira;294500000.0;7300000.0;Vem me ver no insta ⬆️ 19 🥳 Keira mas se fala Kira ✍️ contato@lrcontents.com.br;48522600.0;10354200.0;47460.0;668717.0;55.42019923076923
jimmywells96;Jimmy Wells;97700000.0;2300000.0;📩 jimwells561@gmail.com;62892900.0;9162900.0;109848.0;1187796.0;24.26077904761905
knzymyln__;Kienzy키엔지 밀리엔✧🇰🇷;188100000.0;9100000.0;KOREA SELATAN🇰🇷 BUSINESS:+62-815-7488-7988 IG:@Kienzy.mylien02 FOLLOW ACC KE 2;91396300.0;4499565.0;26576.0;407887.0;25.96807911564626
flickerspark_;FlickerSpark;51300000.0;1800000.0;💖Yes my mortal companion?💖;2577800.0;553600.0;4757.0;21646.0;26.504075413533837
healthy_mandy;healthy_mandy;53900000.0;1100000.0;MAMA von Rio 👼, EHEFRAU ❤️;23600000.0;958800.0;5864.0;30479.0;57.25757145833333
robert_frank615;Robert Frank;10600000.0;545000.0;💀 THIS PAGE IS DEAD 💀  Follow Main Page @robertfrank615  🔽Merch & Supps🔽;9158900.0;1084096.0;15770.0;22917.0;68.56416826086956
maxthemeatguy;Max The Meat Guy;145700000.0;5600000.0;👇 Try My Jerky👇;1058600.0;113300.0;495.0;4964.0;38.29071253521127
ailaloures;aila loures;86200000.0;4400000.0;19, 🇧🇷 ig: ailaloures 🌷;2287000.0;359272.0;2734.0;10306.0;5.7524565815324165
